"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"5465177",-118.206662254,34.0187449127,2012,"1942","0","2","4","12",0,2,"A",,,,"Y",,1200,1,"D","C","A","E OLYMPIC BL","S LORENA ST",0,,"Y","2013-06-15",1942,"2012-01-24",1025,"39349","0497","5","7","0","0","D","0","2TL15","-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","07",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465173",-118.292104735,34.0955427341,2012,"1942","0","1","4","08",0,1,"C",,,,,,1500,1,"D","C","A","FOUNTAIN AV","VERMONT AV",104,"W","N","2013-08-01",1942,"2012-01-23",1200,"31816","1163","5","7","0","0","K","0","11TL25","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"F","B","H","-","A","D","0","Y","-","99",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465165",-118.165292216,34.0787449745,2012,"1942","0","4","4","09",0,2,"A",,,,,,1200,1,"D","C","A","ALHAMBRA AV","COVINA ST",0,,"Y","2013-07-11",1942,"2012-01-19",945,"37611","0422","5","7","0","0","D","0","13T55","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465153",-118.208870764,34.045118309,2012,"1942","0","1","3","04",0,5,"C",,,,"Y",,1500,1,"B","C","A","SOTO ST","MICHIGAN AV",31,"N","N","2013-06-15",1942,"2012-01-23",1230,"38061","0464","5","7","0","0","D","0","1TL11","-","N",,0,0,,,0,,,,"N",3,"A","-",21703,,"N","B","H","-","A","D","0","Y","F","26",0,1,4,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465145",-118.282503995,34.0475620285,2012,"1942","0","6","4","01",0,1,"B",,,,,"Y",1800,1,"B","E","A","ALVARADO ST","PICO BL",135,"N","N","2013-06-10",1942,"2012-01-14",1500,"33839","0291","5","7","0","0","B","0","8TL28","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","A","D","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465121",-118.22782493,34.0477378674,2012,"1942","0","4","4","04",0,2,"A",,,,"Y",,900,1,"C","C","A","1ST ST","MISSION RD",10,"N","N","2013-06-20",1942,"2012-01-19",620,"31816","451","5","7","0","0",,"0","4TL43","-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"N","A","H","-","A","A","0","Y","F","26",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465038",-118.450261674,34.244158588,2012,"1942","0","3","4","03",0,14,"A",,,,"Y",,1200,1,"C","C","A","VAN NUYS BL","NOVICE ST",180,"N","N","2013-06-15",1942,"2012-01-25",920,"30452","1963","5","7","0","0",,"0","9TL53","-","N",,0,0,,,0,,,,"Y",4,"A","-",22350,,"N","A","H","-","A","D","0","Y","I","20",0,0,14,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465025",-118.448762262,34.187654903,2012,"1942","0","3","3","04",0,3,"A",,,"Y",,,900,1,"C","C","A","VAN NUYS BL","GILMORE ST",0,,"N","2013-06-20",1942,"2012-01-18",730,"38049","923","5","7","0","0",,"0","16TL27","-","N",,0,0,,,0,,,,"Y",4,"A","-",21703,,"N","A","H","-","A","A","0","Y","C","06",0,1,2,0,0,0,0,0,1,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465022",-118.409452273,34.2011948738,2012,"1942","0","2","3","09",0,1,"B","Y",,,"Y",,1800,1,"A","B","F","SHERMAN WAY","BELLAIRE AV",0,,"Y","2013-06-20",1942,"2012-01-10",1735,"39575","1512","5","7","0","0","O","0","16TL28","-","N",,0,0,,,0,,,,"Y",3,"A","-",21801,"A","N","A","H","-","C","A","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465018",-118.379072347,34.204814906,2012,"1942","0","4","4","09",0,1,"A",,,,,,1500,1,"A","C","A","TUJUNGA AV","VALERIO ST",0,"S","N","2013-06-20",1942,"2012-01-12",1305,"32690","1505","5","7","0","0","O","0","10TL34","-","N",,0,0,,,0,,,,"Y",3,"A","-",21804,"A","N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465014",-118.36372232,34.18670498,2012,"1942","0","3","4","12",0,1,"A",,,,,,1800,1,"D","C","A","VICTORY BL","CLYBOURN AV",0,,"Y","2013-06-20",1942,"2012-01-11",1705,"34674","1529","5","7","0","0","O","0","15TL46","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465013",-118.439992326,34.1939149037,2012,"1942","0","5","3","12",0,3,"A",,,,,,2400,1,"D","C","A","VANOWEN ST","HAZELTINE AV",0,,"Y","2013-06-19",1942,"2012-01-13",2145,"38996","926","5","7","0","0",,"0","16TL25","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","D","22",0,2,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465010",-118.552121332,34.1726188544,2012,"1942","0","5","3","03",0,1,"A",,,,,,2100,1,"C","C","A","VENTURA BL","SYLVIA AV",70,"E","N","2013-06-20",1942,"2012-01-06",1830,"39201","1061","5","7","0","0","J","0","10TL32","-","N",,0,0,,,0,,,,"Y",4,"A","-",22350,,"N","A","H","-","C","A","0","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465009",-118.413804006,34.1687334145,2012,"1942","0","3","4","12",0,1,"A",,,,,,1200,1,"D","C","A","COLDWATER CANYON","CHANDLER BL",25,"N","N","2013-06-19",1942,"2012-01-11",1020,"37774","969","5","7","0","0",,"0","9TL57","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465006",-118.39815772,34.2008647596,2012,"1942","0","3","4","08",0,2,"A",,,,,,1800,1,"D","C","A","SHERMAN WAY","LAUREL CANYON BL",500,"W","N","2013-06-20",1942,"2012-01-04",1725,"38033","1513","5","7","0","0","O","0","19TL72","-","N",,0,0,,,0,,,,"Y",3,"A","-",22107,,"N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465005",-118.431242262,34.1503348955,2012,"1942","0","2","4","09",0,2,"A",,,,,,900,1,"A","C","A","WOODMAN AV","MOORPARK ST",0,,"Y","2013-06-19",1942,"2012-01-17",755,"38049","989","5","7","0","0",,"0","16TL27","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5465001",-118.439982255,34.1793848915,2012,"1942","0","7","3","12",0,3,"B",,,,,,1800,1,"D","C","A","OXNARD ST","HAZELTINE AV",0,,"Y","2013-06-20",1942,"2012-01-15",1600,"38033","943","5","7","0","0",,"0","19TL72","-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,1,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5464998",-118.536032321,34.1807248798,2012,"1942","0","6","4","04",0,1,"A",,,,,,2100,1,"C","C","A","RESEDA BL","TOPHAM ST",0,,"Y","2013-06-19",1942,"2012-01-07",1920,"40398","1043","5","7","0","0","J","0","17T17","-","N",,0,0,,,0,,,,"Y",2,"A","-",21703,,"N","A","H","-","C","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5464997",-118.457472345,34.2012549381,2012,"1942","0","3","3","09",0,1,"A",,,,,,1500,1,"D","C","A","KESTER AV","SHERMAN WAY",0,,"Y","2013-06-19",1942,"2012-01-04",1240,"30452","914","5","7","0","0",,"0","9TL53","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5464993",-118.431265219,34.1654956954,2012,"1942","0","4","3","01",0,1,"A",,,,,"Y",2400,1,"C","E","A","WOODMAN AV","MAGNOLIA BL",230,"N","N","2013-06-19",1942,"2012-01-19",2240,"38996","966","5","7","0","0",,"0","16T25","-","N",,0,0,,,0,,,,"Y",3,"A","-",23152,"A","N","A","H","-","D","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5464989",-118.448721175,34.161142573,2012,"1942","0","5","3","03",0,1,"A",,,,"Y",,1500,1,"C","C","A","VAN NUYS BL","ADDISON ST",30,"S","N","2013-06-20",1942,"2012-01-06",1225,"38850","964","5","7","0","0",,"0","10TL36","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","A","0","Y","F","26",0,1,0,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5464961",-118.4570001,34.193914863,2012,"1942","0","2","4","04",0,1,"A",,,,,,2100,1,"C","C","A","VANOWEN ST","KESTER AV",140,"E","N","2013-06-20",1942,"2012-01-24",1915,"37143","914","5","7","0","0",,"0","19T73","-","N",,0,0,,,0,,,,"Y",3,"A","-",21703,,"N","A","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5464787",-118.118500239,33.9481560432,2012,"1920","0","1","4","21",0,1,"A",,,,,,1800,1,"C","C","A","FLORENCE AV","BELLMAN AV",21,"W","N","2013-06-20",1920,"2012-01-09",1754,"11457",,"5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",2,"A","-",22106,,"N","A","H","-","C","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","DOWNEY","LOS ANGELES","CA",0,0
"5464771",0,0,2012,"1920","0","6","4","03",0,1,"B",,,,,,600,1,"C","C","A","FLORENCE AV","LITTLE BAKE RD",18,"E","N","2013-06-20",1920,"2012-01-21",546,"11168",,"5","6","0","0",,"0","004","C","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","B","H","-","C","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","DOWNEY","LOS ANGELES","CA",0,0
"5464723",-118.14326235,34.5908650299,2012,"1950","0","6","4","09",0,2,"A",,,,,,1200,1,"D","C","A","TRADE CENTER DR","AUTO CENTER DR",0,,"Y","2013-06-20",1900,"2012-01-14",1145,"177771","2611","5","6","0","0",,"0","262T1","B","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","PALMDALE","LOS ANGELES","CA",0,0
"5464319",-118.077607304,33.9069896925,2012,"1949","0","7","3","08",0,2,"E",,,,,,600,1,"C","E","A","SAN ANTONIO DR","FOSTER RD",200,"S","N","2013-06-05",1900,"2012-01-01",300,"515345","0454","5","6","0","0",,"0","43T1","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","B","H","-","C","D","0","Y","A","07",0,1,1,0,0,0,0,0,0,"-","-","NORWALK","LOS ANGELES","CA",0,0
"5464311",-118.09947223,33.7998049555,2012,"1941","0","7","3","09",0,3,"B",,,,,,1200,1,"D","C","A","STUDEBAKER RD","LOS ARCOS ST",0,,"Y","2013-06-05",1941,"2012-01-15",1148,"10068",,"5","7","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","D",,0,1,2,0,0,0,0,0,0,"-","-","LONG BEACH","LOS ANGELES","CA",0,0
"5464290",-118.276757388,34.138856906,2012,"1942","1","3","4","07",0,1,"A",,,,"Y",,2100,1,"B","C","A","RT 5","COLORADO BL",500,"S","N","2013-09-25",9590,"2012-01-04",1945,"18538",,"2","7","0","1",,"2","084","-","Y","LA",7,5,"-","-",25.69,"H","-","N","N",3,"A","-",21658,"A","N","A","H","-","C","D","1","Y","G","25",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",-118.27265,34.14125
"5464287",-118.19815501,34.102608625,2012,"1942","1","2","4","08",0,1,"A",,,,,,1500,1,"E","I","A","RT 110","AVENUE 52",150,"S","N","2013-09-17",9590,"2012-01-03",1220,"16642",,"1","7","0","1",,"2","013","-","Y","LA",7,110,"-","-",27.97,"H","-","S","Y",2,"A","-",22107,,"F","A","H","-","A","D","1","Y","J","41",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",-118.25371,34.05817
"5464066",-118.468512177,34.159584888,2012,"1942","1","3","4","03",0,1,"A",,,,,,1500,1,"B","C","A","RT 405","RT 101",528,"N","N","2013-09-11",9580,"2012-01-04",1220,"019171",,"1","7","0","1",,"2","405","-","Y","LA",7,101,"-","-",17.251,"R","2","S","N",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","07",0,0,1,0,0,0,0,0,0,"TO","-","LOS ANGELES","LOS ANGELES","CA",-118.46983,34.1602
"5464063",-118.486761171,34.165362739,2012,"1942","2","2","4","03",0,2,"A",,,,,,1800,1,"C","C","A","RT 101","HAYVENHURST AV",1584,"S","N","2013-09-13",9580,"2012-01-10",1730,"019088",,"2","7","0","1",,"2","102","-","Y","LA",7,101,"-","-",18.31,"H","-","N","Y",4,"A","-",22350,,"N","A","H","-","D","D","1","Y","A","07",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",-118.48847,34.16531
"5464061",-118.459216705,34.266030314,2012,"1942","3","3","4","07",0,2,"A",,,,,,1500,1,"D","C","A","RT 118","SEPULVEDA BL",1584,"E","N","2013-09-12",9580,"2012-01-04",1215,"018322",,"1","7","0","1",,"2","115","-","Y","LA",7,118,"-","R",10.41,"H","-","W","Y",3,"A","-",21658,"A","M","A","H","-","A","D","1","Y","-","99",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",-118.46147,34.26596
"5464058",-118.492534323,34.273919948,2012,"1942","3","6","4","03",0,1,"A",,,,"Y",,1200,1,"C","C","A","RT 118","HAYVENHURST AV",25,"E","N","2013-09-12",9580,"2012-01-07",1055,"014592",,"1","7","0","1",,"2","116","-","Y","LA",7,118,"-","R",8.38,"H","-","E","N",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","F","26",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",-118.4945,34.27555
"5464010",-118.165917427,33.789894864,2012,"1941","0","1","2","11",0,1,"A","Y",,,,,2100,1,"G","B","D","PACIFIC COAST HWY","CHERRY AV",28,"W","N","2013-09-17",1941,"2012-01-09",1913,"5668",,"5","7","0","0",,"0",,"-","Y","LA",7,1,"-","-",5.02,"H","-","N","N",2,"A","-",21950,"B","N","A","H","-","C","A","0","Y","N",,1,0,0,0,1,0,0,0,0,"-","-","LONG BEACH","LOS ANGELES","CA",0,0
"5463980",-118.058952215,34.6679049751,2012,"1992","0","1","3","05",0,1,"A",,,,,,900,1,"C","C","A","40TH ST EAST","AVENUE K-8",0,,"Y","2013-06-22",1900,"2012-01-09",745,"85052","1138","5","6","0","0",,"0","111M1","-","N",,0,0,,,0,,,,"Y",2,"A","-",21752,"D","N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","LANCASTER","LOS ANGELES","CA",0,0
"5463979",-118.134012257,34.6822450238,2012,"1992","0","1","4","21",0,1,"A",,,,,,1500,1,"C","C","A","AVENUE J8","SIERRA HWY",0,,"Y","2013-06-22",1900,"2012-01-09",1205,"07758","1123","5","6","0","0",,"0","112T1","-","N",,0,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","A","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","LANCASTER","LOS ANGELES","CA",0,0
"5463977",-118.136573047,34.6749802889,2012,"1992","0","5","4","04",0,1,"A",,,,,,1800,1,"C","C","A","AVENUE K","SIERRA HWY",1100,"W","N","2013-06-21",1900,"2012-01-06",1520,"27065","1123","5","6","0","0",,"0","112T2","-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"N","A","C","-","A","D","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","LANCASTER","LOS ANGELES","CA",0,0
"5463966",-118.162645014,34.0215472959,2012,"1900","4","5","3","03",0,1,"A",,,"Y",,,1500,1,"C","C","A","WHITTIER BL","LA VERNE AV",4,"W","N","2013-06-21",9535,"2012-01-06",1355,"13421",,"1","9","0","2",,"2","024","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","C","02",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","LOS ANGELES","CA",-118.16297,34.02143
"5463965",-118.026167687,34.068190526,2012,"1922","1","2","4","07",0,1,"A",,,,,,900,1,"C","C","A","RT 10","PECK RD",515,"E","N","2013-10-01",9535,"2012-01-03",820,"17680",,"1","6","0","1",,"2","401","-","Y","LA",7,10,"-","-",29.56,"H","-","W","Y",4,"A","-",21658,"A","M","A","H","-","A","D","6","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","EL MONTE","LOS ANGELES","CA",-118.02773,34.06606
"5463964",-118.138743232,33.988956708,2012,"1914","1","4","4","07",0,2,"A",,,,"Y",,1200,1,"B","C","A","RT 5","GARFIELD AV",10,"N","N","2013-10-08",9535,"2012-01-05",1000,"17265",,"1","3","0","1",,"2","500","-","Y","LA",7,5,"-","-",10.9,"H","-","N","Y",3,"A","-",21658,"A","M","A","H","-","A","D","1","Y","G","25",0,0,2,0,0,0,0,0,0,"-","-","COMMERCE","LOS ANGELES","CA",-118.13825,33.98841
"5463963",-118.17352111,33.936894485,2012,"1969","1","2","4","03",0,1,"A",,,,,,900,1,"C","C","A","RT 710","LA RIVER",15,"S","N","2013-09-13",9535,"2012-01-10",705,"17954",,"1","5","0","1",,"2","074","-","Y","LA",7,710,"-","-",17.45,"H","-","N","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","SOUTH GATE","LOS ANGELES","CA",-118.17546,33.93559
"5463955",-118.171683084,34.0352563,2012,"1900","3","3","4","04",0,1,"A",,,,,,1800,1,"C","C","A","RT 60","RT 710",150,"W","N","2013-10-22",9535,"2012-01-11",1710,"16423",,"2","9","0","1",,"2","600","-","Y","LA",7,60,"-","R",3.22,"H","-","E","Y",3,"A","-",21703,,"N","A","H","-","C","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","LOS ANGELES","CA",-118.15208,34.03429
"5463954",-118.490797746,34.316460561,2012,"1942","1","5","4","03",0,1,"A",,,,,,900,1,"C","C","A","RT 5","BALBOA BL",350,"N","N","2013-10-08",9540,"2012-01-06",800,"19503",,"1","7","0","1",,"1","503","-","Y","LA",7,5,"-","R",44.5,"H","-","S","Y",4,"A","-",22350,,"N","A","H","-","A","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",-118.49806,34.32168
"5463953",0,0,2012,"1900","4","2","3","09",0,2,"A",,,,,,1800,1,"B","C","A","CASTAIC RD","LAKESHORE RD",869,"S","N","2013-06-21",9540,"2012-01-03",1522,"14339",,"2","9","0","2",,"2","073","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","D","22",0,2,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","LOS ANGELES","CA",-118.61784,33.44494
"5463950",-118.640566285,34.4726850287,2012,"1900","4","7","3","08",0,1,"A",,,,,,1500,1,"E","I","A","HILLCREST PKWY","WHITNEY DR",128,"W","N","2013-06-21",9540,"2012-01-01",1230,"18181",,"1","9","0","2",,"2","062","-","N",,0,0,,,0,,,,"N",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","LOS ANGELES","CA",-116.4064,34.47271
"5463948",-118.590620017,34.433016214,2012,"1900","1","2","4","08",0,1,"A",,,,"Y",,900,1,"B","C","A","RT 5","RYE CANYON RD",1043,"N","N","2013-09-25",9540,"2012-01-03",800,"014902",,"1","9","0","1",,"2","507","-","Y","LA",7,5,"-","R",54.39,"H","-","S","Y",2,"A","-",22107,,"N","A","H","-","A","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","LOS ANGELES","CA",-118.59233,34.4345
"5463947",-118.501199643,34.32429992,2012,"1942","1","2","3","07",0,1,"A",,,,"Y",,900,1,"B","C","A","RT 5","BALBOA BL",1906,"N","N","2013-12-12",9540,"2012-01-03",835,"018037",,"1","7","0","1",,"2","504","-","Y","LA",7,5,"S","C",44.81,"H","-","N","Y",2,"A","-",21658,"A","N","A","H","-","A","D","1","Y","G","25",0,1,0,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",-118.50209,34.32646
"5463944",-118.631531146,34.037654593,2012,"1995","0","4","4","03",0,1,"A",,,,,,1500,1,"E","I","A","RT 1","RAMBLA PACIFICO",1584,"S","N","2013-10-03",1900,"2012-01-05",1206,"34658","1016","5","3","0","0",,"0","1012","-","Y","LA",7,1,"-","-",43.87,"H","-","N","Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","MALIBU","LOS ANGELES","CA",0,0
"5463943",-118.654032105,34.038704852,2012,"1995","0","7","4","07",0,1,"B",,,,,,1500,1,"C","C","A","RT 1","CARBON CANYON",1265,"N","N","2013-09-17",1900,"2012-01-15",1240,"82272","1016","5","3","0","0",,"0","101T1","-","Y","LA",7,1,"-","-",45.2,"H","-","S","Y",4,"A","-",21658,"A","N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","MALIBU","LOS ANGELES","CA",0,0
"5463942",-118.647785317,34.0633669973,2012,"1995","0","5","3","05",0,1,"A",,,"Y",,,1500,1,"B","C","A","LAS FLORES CANYON RD","RT 1",17582,"N","N","2013-09-11",1900,"2012-01-13",1345,"411410","1017","5","3","0","0",,"0","103","-","N",,0,0,,,0,,,,"Y",2,"A","-",21460,"A","N","A","B","-","A","D","0","Y","C","02",0,1,0,0,0,0,0,0,1,"-","-","MALIBU","LOS ANGELES","CA",0,0
"5463921",-118.225288362,33.9816760167,2012,"1931","0","4","3","17",0,1,"A",,"Y",,"Y",,1200,1,"B","G","A","GAGE AV","PACIFIC BL",11,"W","N","2013-06-24",1931,"2012-01-05",1043,"5558","1931","5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",21200,"A","N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","HUNTINGTON PARK","LOS ANGELES","CA",0,0
"5463914",-118.224245714,34.0345146923,2012,"1942","0","2","3","08",0,1,"A",,,,"Y",,1200,1,"B","C","A","EAST 7TH ST","RIO ST",5,"E","N","2013-06-22",1942,"2012-01-03",1150,"39349","471","5","7","0","0",,"0","2TL15","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","G","27",0,1,0,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5463911",-118.219396255,34.0807965011,2012,"1942","0","2","4","03",0,3,"A",,,,,,1500,1,"C","C","A","AVENUE 26","ARTESIAN ST",135,"N","N","2013-06-22",1942,"2012-01-03",1405,"32973","412","5","7","0","0",,"0","13TL22","-","N",,0,0,,,0,,,,"N",3,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,3,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5463908",0,0,2012,"1942","0","3","4","00",0,2,"A",,,,,,1500,1,"C","C","A","ALPINE ST","MAIN ST",200,"E","N","2013-06-21",1942,"2012-01-04",1330,"38365","119","5","7","0","0","K","0",,"-","N",,0,0,,,0,,,,"N",2,"D","-",0,,"F","A","H","-","A","B","0","Y","-","-",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5463907",-118.275269318,34.0596860521,2012,"1942","0","3","4","18",0,1,"A",,,,,,1200,1,"B","E","A","W 6TH ST","S ALVARADO BL",126,"W","N","2013-06-22",1942,"2012-01-11",1145,"39349","246","5","7","0","0",,"0","2TL15","-","N",,0,0,,,0,,,,"N",2,"C","-",0,,"N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5463904",-118.219858634,34.0243977442,2012,"1942","0","3","4","04",0,2,"A",,,,"Y",,1800,1,"C","C","A","SOTO ST","OLYMPIC BL",45,"N","N","2013-06-22",1942,"2012-01-11",1640,"33977","497","5","7","0","0",,"0","11TL32","-","N",,0,0,,,0,,,,"Y",2,"A","-",21703,,"N","A","H","-","A","D","0","Y","G","25",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5463902",-118.293242323,34.0762948934,2012,"1942","0","3","4","09",0,2,"A",,,,,,1800,1,"D","C","A","BEVERLY BL","NEW HAMPSHIRE AV",0,,"Y","2013-06-22",1942,"2012-01-11",1700,"36238","221","5","7","0","0",,"0","4TL4","-","N",,0,0,,,0,,,,"Y",3,"A","-",21801,"A","N","A","H","-","B","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
"5463900",-118.252152181,34.0092449651,2012,"1942","0","1","4","09",0,1,"A",,,,,,2100,1,"B","C","A","HOOPER AV","41ST ST",0,,"Y","2013-06-22",1942,"2012-01-09",1800,"36326","1345","5","7","0","0","M","0","13Z21","-","N",,0,0,,,0,,,,"Y",3,"A","-",21800,"C","N","A","H","-","C","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","LOS ANGELES","LOS ANGELES","CA",0,0
